date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,y
03.01.20 3:00,"21,24","111,67","115,8",280,"30,61","434,86","1,41","50,45","75,43","54,32","34,15","56,48","58,9","57,79","67,64","52,06","3,98","2,35","0,5","4,86","1,52","14,54","-9,21","-8,45","47,93","0,08","-1,17","-0,31","-0,01","1,84","5,35","5,42","5,42","4,83","5,29","4,24","68,51","211,18","230,16","238,51","25,04","102,78","82,78","1,16","1,84","0,78","1,42","897,64","60,36","55,7","66,97","64,16","59,14","65,1","117,53","21,9",1,"756,42","97,3","6,1",220,"24,41"
03.01.20 4:00,"21,24","111,6","115,8",280,"30,6","435,01","1,41","50,45","75,44","55,25","33,94","56,42","58,88","56,44","67,41","51,98","3,98","2,35","0,5","4,79","1,52","14,52","-9,2","-8,42","47,6","0,08","-1,25","-0,32","-0,01","1,84","5,36","5,44","5,44","4,84","5,33","4,32","68,31","211,02","229,91","238,44","25,45","103,18","82,72","1,12","1,84","0,78","1,42","895,53","60,4","55,88","66,9","64,32","59,14","65,19","117,67","21,9",1,"756,64","97,73","6,6","229,94","24,4"
03.01.20 5:00,"21,24","111,54","115,8",280,"30,58","434,97","1,41","50,43","75,13","55,45","33,55","56,48","58,89","55,09","67,13","51,89","3,98","2,35","0,5","4,71","1,52","14,62","-8,99","-8,21","47,1","0,08","-1,45","-0,32","-0,01","1,84","5,38","5,46","5,46","4,93","5,35","4,4","67,72","211,15","229,74","238,37","25,38","103,23","82,55","1,09","1,84","0,78","1,42","897,57","60,3","55,98","66,85","64,33","59,26","64,86","118,02","21,9",1,"756,86","96,26","6,72","235,7","24,51"
03.01.20 6:00,"21,24","111,47","115,8",280,"30,67","435,05","1,39","50,4","74,81","55,15","33,56","56,51","58,9","53,74","66,74","51,95","3,98","2,35","0,5","4,65","1,51","14,61","-8,83","-8,11","45,71","0,08","-1,45","-0,32","-0,01","1,84","5,28","5,43","5,43","4,89","5,06","4,27","66,6","211,07","229,87","238,3","24,65",103,"82,06","1,06","1,84","0,78","1,42","895,54","60,27","56,33","66,99","64,19","59,12","64,74","118,68","21,9","0,93","757,08","95,07","5,75","242,04","24,52"
03.01.20 7:00,"21,24","111,42","115,8",280,"30,65","435,07","1,4","50,37","75,11","54,7","34,05","56,52","58,88","52,39","66,29","52,12","3,98","2,36","0,5","4,58","1,51","14,63",-9,"-8,3","44,25","0,08","-1,34","-0,32","-0,01","1,84","5,28","5,42","5,42","4,85","4,99","4,23","66,4","211,12","229,86","238,23","23,79","102,84","82,04","1,22","1,84","0,78","1,42","895,62","60,19","56,12","66,62","64,41","59,19","65,06","116,4","21,99",0,"757,31","94,69","5,48","258,32","24,56"
03.01.20 8:00,"21,24","111,41","115,8",280,"30,59","435,12","1,39","50,34","75,3","54,61","34,17","56,55","58,9","51,04","65,81","52,01","3,98","2,35","0,5","4,49","1,51","14,67","-8,97","-8,27","43,77","0,08","-1,28","-0,31","-0,01","1,84","5,33","5,49","5,49","4,98","5,12","4,51","66,82","211,19","230,19","238,18","23,25","103,33","81,99","1,37","1,84","0,78","1,42","897,27","60,27","56,01","66,53","64,73","59,23","65,01","116,42","22,04","-0,73","757,53","82,58","6,62","262,78","24,7"
03.01.20 9:00,"21,24","111,41","115,8",280,"30,66","434,95","1,4","50,35","74,64","55,69","33,53","56,51","58,85","49,68","65,36","51,97","3,98","2,35","0,5","4,42","1,51","14,58","-8,98","-8,29","43,58","0,08","-1,28","-0,31","-0,01","1,84","5,31","5,46","5,46","4,93","5,26","4,47","66,88","211,14","230,11","238,15","22,6","103,04","82,08","1,29","1,84","0,78","1,42","896,6","60,35","55,96","66,64","64,57","59,33","64,91","118,15","21,97","-1,58","757,86","77,74",6,"255,3","24,61"
03.01.20 10:00,"21,24","111,4","115,8","278,77","30,68","434,98","1,39","50,37","74,61","54,95","33,79","56,55","58,86","48,33","64,97","52,03","3,98","2,35","0,5","4,36","1,5","14,75","-8,98","-8,28","43,39","0,08","-1,15","-0,31","-0,01","1,84","5,3","5,44","5,44","4,95","5,2","4,41","66,73","211,05","229,92","238,12","21,99","102,71","81,9","1,23","1,84","0,78","1,42","894,67","60,41","55,87","66,49","64,57","59,38","65,09","115,74",22,-1,"758,44","79,4","6,19",260,"24,71"
03.01.20 11:00,"21,24","111,39","115,52",276,"30,62","435,09","1,39","50,39","74,87","54,66","33,86","56,57","58,87","46,98","64,59","51,94","3,98","2,35","0,5","4,88","1,5","14,54","-9,11","-8,45","43,2","0,08","-1,35","-0,32","-0,01","1,85","5,26","5,43","5,43","4,91","5,2","4,55","66,73","211,3","230,22","238,1","22,09","102,77","81,83","1,32","1,85","0,78","1,42","897,38","60,38","55,97","66,43","64,62","59,29","65,05","114,17","21,98",-1,"759,02","79,73","6,8",260,"24,81"
03.01.20 12:00,"21,24","111,38","114,9",276,"30,7","435,05","1,39","50,39","75,17","55,2","33,73","56,61","58,86","45,63","64,2","52,02","3,98","2,35","0,5","4,86","1,5","14,73","-9,22","-8,55","43,01","0,08","-1,39","-0,31","-0,01","1,86","5,35","5,44","5,44","4,94","5,21","4,74","66,67","211,49","230,23","238,07","22,15","102,7","81,91","1,44","1,86","0,78","1,42","896,25","60,22","55,84","66,4","64,79","59,33","64,99","114,03","21,99",-1,"759,61","74,76","7,43",260,"24,77"
03.01.20 13:00,"21,24","111,37","114,9",276,"30,74","435,06","1,39","50,39","75,53","54,82","34,03","56,62","58,87","44,28","63,8","51,97","3,98","2,35","0,5","4,8","1,5","14,74","-9,23","-8,55","42,82","0,08","-1,35","-0,31","-0,01","1,86","5,35","5,47","5,47","4,95","5,29","4,67","66,65","211,35","230,3","238,04","21,82","103,9","81,98","1,47","1,86","0,78","1,42","895,42","60,42","55,95","66,47","64,81","59,37","64,98","115,21","21,99","-1,56","760,19","78,06",7,"255,25","24,74"
03.01.20 14:00,"21,24","111,37","114,9",276,"30,72","434,95","1,39","50,39","75,66","55,01","34,14","56,6","58,89","42,93","63,31",52,"3,98","2,35","0,5","4,74","1,5","14,57","-9,21","-8,54","42,63","0,08","-1,39","-0,3","-0,01","1,86","5,32","5,43","5,43","4,89","5,23","4,64","66,94","211,25","230,16","238,01","21,66","103,72","82,4","1,49","1,86","0,78","1,42","895,57","60,4","55,95","66,57","64,89","59,31","65,09","113,25","22,01",-2,"760,75","80,87","6,86","256,41","25,13"
03.01.20 15:00,"21,24","111,29","114,9",276,"30,69","435,09","1,4","50,38","75,81","55,54","34,18","56,69","58,89","41,58","62,54","52,02","3,98","2,35","0,5","4,67","1,49","14,59","-9,18","-8,5","42,48","0,08","-1,33","-0,28","-0,01","1,86","5,36","5,5","5,5","4,92","5,28","4,78","67,08",211,"230,04","237,98","21,21","102,02","82,25","1,56","1,86","0,78","1,42","897,65","60,28","55,7","66,75","64,89","59,07","64,51","114,28","22,02","-2,86","761,32","78,7","7,72","265,56","25,02"
03.01.20 16:00,"21,24","111,06","114,9",276,"30,76","434,95","1,38","50,38","76,03","54,65","33,7","56,57","58,86","40,23","61,96","51,91","3,98","2,35","0,5","4,6","1,49","14,5","-9,46","-8,74","42,34","0,08","-1,42","-0,25","-0,01","1,86","5,38","5,48","5,48","4,89","5,27","4,68","66,66","211,14","230,16","238,01","20,92","103,67","82,17","1,56","1,86","0,78","1,42","896,9","60,06","55,4","66,79","65,02","59,03","64,82","113,75","22,03","-4,94","761,89","78,46","6,91","271,37","25,22"
03.01.20 17:00,"21,24","110,84","114,9",276,"30,72","435,08","1,4","50,4","76,3","54,97","33,72","56,57","58,83","38,89","61,28","51,97","3,98","2,35","0,5","4,56","1,49","14,56","-9,56","-8,87","42,2","0,08","-1,55","-0,22","-0,01","1,86","5,43","5,53","5,53","4,9","5,27","4,72","67,23","211,14","229,93","238,07","19,64","103,56","82,43","1,62","1,86","0,78","1,42","894,33","60,03","55,32","67,01","65,08","58,98","64,52","113,45","22,04","-6,94","762,46","78,21","4,85","278,65","25,17"
03.01.20 18:00,"21,24","110,64","114,9",276,"30,74","434,93","1,38","50,44","76,45","54,89","33,99","56,49","58,78","37,53","60,68","51,98","3,98","2,35","0,5","4,48","1,49","14,51","-9,6","-8,93","42,34","0,08","-1,46","-0,12","-0,01","1,86","5,45","5,41","5,41",5,"5,33",5,"66,53","211,1","229,9","238,13","18,39","103,78","81,95","1,54","1,86","0,78","1,42","893,71","59,91","55,27","67,4","65,53","58,95","64,73","115,23","22,01","-9,27","763,03","82,42","4,6","264,49","25,05"
03.01.20 19:00,"21,24","110,77","114,9",276,"31,23","434,99","1,38","50,48","76,65","55,97","34,11","56,47","58,88","36,17","60,14","51,99","3,98","2,35","0,5","4,41","1,49","14,36","-9,58","-8,9","42,63","0,08","-1,37","-0,1","-0,01","1,86","5,45","5,39","5,39","4,99","5,34","5,05","66,37","210,84","229,84","238,19","17,02","104,43","81,8","1,52","1,86","0,78","1,42","896,6","60,03","55,46","67,15","65,17","58,95","64,73","113,25","21,83","-10,72","763,59","84,75","4,35","266,33","25,37"
03.01.20 20:00,"21,24","110,97","114,9",276,"31,29","435,06","1,38","50,53","76,9","54,45","34,34","56,36","58,79","34,81","59,6",52,"3,98","2,35","0,5","4,89","1,49","14,53","-9,61","-8,95","43,46","0,08","-1,29","-0,11","-0,01","1,86","5,47","5,43","5,43","5,08","5,29","5,01","66,61","210,88","229,87","238,25","15,7","104,52","82,15","1,46","1,86","0,78","1,42","893,47","60,11","55,56","66,73","65,41","59,01","65,04","114,11","21,9","-11,72","764,16","84,53","4,1",270,"25,39"
03.01.20 21:00,"21,24","111,04","114,9",276,"31,15","435,11","1,38","50,58","77,09","55,14","34,08","56,41","58,82","33,45","59,03","52,04","3,98","2,35","0,5","5,32","1,49","14,64","-9,62","-8,93","44,44","0,08","-1,24","-0,22","-0,01","1,86","5,49","5,42","5,42","5,34","5,39","4,99","66,67","210,46","229,61","238,31","15,52","104,82","81,98","1,35","1,86","0,78","1,42","899,94","60,09","55,53","66,75","65,24","59,11","64,67","114,79","22,18","-12,63","764,53","84,3","3,66",270,"25,01"
03.01.20 22:00,"21,24","111,2","114,9",276,"31,19","435,05","1,39","50,57","77,43","55,02","34,04","56,28","58,77","32,09","58,58","51,97","3,98","2,35","0,5","5,26","1,49","14,48","-9,73","-9,04","45,59","0,08","-1,48","-0,16","-0,01","1,86","5,52","5,45","5,45","5,54","5,47","5,03","66,83","210,65","230,05","238,37","15,04","105,66","82,14","1,33","1,86","0,78","1,42","895,58","59,93","55,34","66,72","65,37","58,99","64,46","117,28","22,02","-13,13","764,7","85,1",2,"261,54","25,23"
03.01.20 23:00,"21,24","111,37","114,9",276,"31,24",435,"1,38","50,55","77,62","54,61","34,2","56,27","58,83","30,73","58,26","51,88","3,98","2,35","0,5","5,2","1,49","14,4","-9,92","-9,19","48,64","0,08","-1,9","0,03","-0,01","1,86","5,59","5,47","5,47","5,64","5,48","4,66","67,61","210,97","230,05","238,43","14,95","106,91","82,59","1,33","1,86","0,78","1,42","896,09","60,01","55,17","66,23","64,95","58,71","64,84","117,84","22,01",-14,"764,87","91,66",2,"225,4","25,15"
04.01.20 0:00,"21,24","111,53","114,9",276,"31,27","434,78","1,38","50,53","77,62","55,72","34,44","56,24","58,79","29,38","57,79","52,08","3,98","2,35","0,5","5,11","1,49","14,44","-10,06","-9,33","50,2","0,07","-1,7","0,11","-0,01","1,86","5,64","5,57","5,57","5,64","5,55","4,47","68,03","210,55","229,49","238,49","14,3","107,24","82,93","1,25","1,86","0,78","1,42","898,25","59,93","55,11","66,3","64,79","58,49","64,19","118,83","22,25","-14,13","765,04",84,2,"217,5","25,06"
04.01.20 1:00,"21,24","111,65","114,9",276,"31,28","434,86","1,38","50,52","77,76","55,14","34,38","56,19","58,77","28,02","57,2","51,97","3,98","2,35","0,5","5,05","1,49","14,43","-10,02","-9,33","50,27","0,07","-1,6","0,15","-0,01","1,86","5,64","5,52","5,52","5,63","5,43","4,45","68,23","210,46","229,68","238,53","13,03","106,99",83,"1,16","1,86","0,78","1,42","897,33","60,03","55,53","66,8","64,61","58,29","63,41","115,91","22,2","-15,41","765,13",84,2,"184,61","25,22"
04.01.20 2:00,"21,24","111,71","114,9",276,"31,18","434,95","1,38","50,5","77,38","55,19","34,03","56,25","58,82","26,66","56,75","52,02","3,98","2,35","0,5","4,96","1,49","14,44","-9,97","-9,31","50,33","0,07","-1,64","-0,09","-0,01","1,86","5,63","5,54","5,54","5,65","5,52","4,59","68,01","210,46","229,39","238,57","13,06","106,55","82,75","1,17","1,86","0,78","1,42","899,39","59,92","55,42","66,81","64,68","58,29","63,53","116,96","21,89",-17,"764,88",84,2,"182,98","25,1"
04.01.20 3:00,"21,24","111,77","114,9",276,"31,31","435,01","1,38","50,48","76,46","54,86","34,17","56,16","58,79","25,3","56,33","52,05","3,98","2,35","0,5","4,9","1,5","14,48","-9,98","-9,32","50,42","0,07","-1,63","-0,24","-0,01","1,86","5,64","5,55","5,55","5,66","5,51","4,53","68,08","210,26","229,26","238,62","13,45","107,09","82,81","1,16","1,86","0,78","1,42","898,61","59,97","55,75","66,82","64,72","58,14","63,6","117,64","21,97","-16,3","764,6",84,2,"201,05","25,13"
04.01.20 4:00,"21,24","111,83","114,9",276,"31,38","435,05","1,38","50,46","75,65","54,42","34,33","56,08","58,82","23,95","56,1","52,06","3,98","2,35","0,5","4,84","1,5","14,53","-9,94","-9,3","50,79","0,07","-1,99","-0,44","-0,01","1,86","5,58","5,47","5,47","5,66","5,48","4,49","68,03","210,27","229,34","238,66","13,42","107,6","82,73","1,17","1,86","0,78","1,42","896,43","60,38","55,8",67,"64,44","58,01","63,19","117,85","22,02","-16,42","764,32",84,2,"192,6","25,15"
04.01.20 5:00,"21,24","111,89","114,9",276,"31,33","435,12","1,39","50,44","74,93","54,92","34,45","56,04","58,78","22,59","55,89","51,99","3,98","2,35","0,5","4,75","1,51","14,58","-10,11","-9,48","51,25","0,07","-2,23","-0,38","-0,01","1,86","5,58","5,48","5,48","5,67","5,52","4,42","68,15","210,32","229,1","238,71","14,07","107,43","82,81","1,12","1,86","0,78","1,42","897,02","60,29","55,62","66,86","64,85","58,16","63,54","118,18","22,02","-15,77","764,03","88,09",2,"169,49","25,18"
04.01.20 6:00,"21,24","111,96","114,9",276,"31,37","434,89","1,39","50,44","73,95","55,49","34,61","56,05","58,77","21,24","55,7","52,01","3,98","2,35","0,5","4,68","1,51","14,63","-10,13","-9,46","51,71","0,07","-2,26","-0,5","-0,01","1,86","5,62","5,51","5,51","5,67","5,56","4,5","68,38","210,21","228,76","238,75","16,6","106,36","83,04","1,1","1,86","0,78","1,42","894,81","60,37","55,96","66,83","64,44","57,97","63,4","118,41","22,01","-13,8","763,75","86,68",2,"168,37","25,11"
04.01.20 7:00,"21,24","112,02","114,9",276,"31,33",435,"1,39","50,44","73,16","54,23","34,32","56,05","58,81","19,88","55,55","51,96","3,98","2,35","0,5","4,62","1,52","14,7","-10,09","-9,44","52,17","0,07","-2,27","-0,41","-0,01","1,86","5,53","5,47","5,47","5,66","5,57","4,47","68,72","210,34","228,82","238,8","18,7","105,59","83,21","1,14","1,86","0,78","1,42","895,84","60,36","55,89","66,95","64,69","58,08","63,45","120,58","22,04","-11,41","763,46","86,06",2,"179,03","25,18"
04.01.20 8:00,"21,24","112,08","114,9",276,"31,4","434,98","1,39","50,44","72,42","55,18","34,2","56,15","58,78","18,53","55,41",52,"3,98","2,35","0,5","4,55","1,52","14,76","-10,07","-9,39","52,98","0,07","-2,09","-0,36","-0,01","1,86","5,55","5,52","5,52","5,66","5,57","4,42","69,02","210,65","228,88","238,78","20,21","104,09","83,44","1,07","1,86","0,78","1,42","895,97","60,4","55,82","66,8","64,47","58,19","63,69","120,17","22,07","-8,77","763,18","89,08","3,19","194,71","24,97"
04.01.20 9:00,"21,24","112,06","114,9",276,"31,3","435,04","1,39","50,43","71,43","55,38","34,18","56,19","58,82","17,17","55,26","51,97","3,98","2,35","0,5","4,47","1,53","14,61","-10,03","-9,35","53,53","0,07","-2,24","-0,33","-0,01","1,86","5,54","5,46","5,46","5,68","5,52","4,55","69,53","210,71","228,94","238,71","20,99","102,82","83,58","1,17","1,86","0,78","1,42","898,23","59,99","55,63","66,7","64,77","58,52","63,7","119,72","22,11","-7,31","762,88","87,91","4,42",190,"24,93"
04.01.20 10:00,"21,24","111,97","114,9",276,"31,26","435,03","1,4","50,43","70,75","54,6","33,92","56,22","58,85","15,82","55,57","51,98","3,98","2,35","0,5","4,39","1,53","14,55","-10,06","-9,41","53,32","0,07","-2,07","-0,32","-0,01","1,82","5,52","5,43","5,43","5,65","5,57","4,49","69,7","211,13","229,34","238,65","21,23","102,48","83,76","1,19","1,82","0,78","1,42","898,08","59,9","55,7","66,78","64,99","58,73","63,91","121,64","21,95","-6,36","762,5","88,32","4,86","194,43","24,98"
04.01.20 11:00,"21,24","111,89","114,9",276,"31,24","435,07","1,41","50,43","70,02","54,9","33,91","56,18","58,83","14,46","55,64",52,"3,98","2,35","0,5","4,43","1,52","14,52","-10,19","-9,49","52,22","0,07","-1,95","-0,33","-0,01","1,79","5,42","5,41","5,41","5,55","5,45","4,39","69,78","211,22","229,39","238,59","21,25","102,82","83,7","1,15","1,79","0,77","1,42","896,59","60,22","55,81","66,8","64,79","58,55","63,94","120,14","21,85","-4,39","762,13",85,"5,54",200,"25,1"
04.01.20 12:00,"21,24","111,81","114,9",276,"31,19","434,98","1,4","50,42","69,4","55,14","34,29","56,19","58,9","13,1","55,41","51,93","3,98","2,35","0,5","4,9","1,52","14,5","-10,31","-9,59","51,63","0,07","-1,82","-0,33","-0,01","1,79","5,42","5,46","5,46","5,56","5,43","4,5","69,78","211,27","229,38","238,52","21,49","102,2","83,77","1,14","1,79","0,77","1,42","896,4","60,38","56,01","66,89","64,6","58,48","63,82","119,56","21,88","-3,21","761,75","80,34","6,36","206,49","24,92"
04.01.20 13:00,"21,24","111,72","115,57","276,61","31,2","435,08","1,4","50,42","68,83","54,43","34,08","56,08","58,85","11,74","55,15","51,93","3,98","2,35","0,5","4,84","1,52","14,6","-10,42","-9,7","51,06","0,07","-1,65","-0,32","-0,01","1,79","5,44","5,49","5,49","5,57","5,43","4,57","69,63","211,25","229,53","238,46","22,11","102,4","83,93","1,18","1,79","0,77","1,42","896,25","60,26","55,93","66,81","64,75","58,65","63,63","119,93","21,89",-2,"761,37","77,44","8,4","219,79","24,93"
04.01.20 14:00,"21,24","111,64",116,277,"31,19","434,92","1,4","50,42","68,6","55,29","33,84","56,1","58,86","10,38","54,86","51,98","3,98","2,35","0,5","4,78","1,51","14,6","-10,44","-9,71","50,69","0,07","-1,55","-0,32","-0,01","1,79","5,45","5,49","5,49","5,54","5,41","4,56","69,65","210,78","229,33","238,4","22,15","102,61","84,04","1,11","1,79","0,77","1,42","895,44","60,16","55,78","66,82","64,71","58,69","63,7","119,82","21,87",-2,"760,99",79,"9,29",220,"24,89"
04.01.20 15:00,"21,24","111,56",116,277,"31,21",435,"1,41","50,42","68,5","54,92","33,61","56,06","58,88","9,02","54,5",52,"3,98","2,35","0,5","4,74","1,51","14,64","-10,44","-9,7","51,02","0,07","-1,42","-0,31","-0,01","1,79","5,44","5,52","5,52","5,54","5,43","4,48","69,66","211,3","229,43","238,34","22,17","102,42","83,81","1,16","1,79","0,77","1,42","893,53","60,14","55,7","66,73","64,9","58,8","64,11","120,06","21,85",-2,"760,61",79,"9,55","220,4","24,77"
04.01.20 16:00,"21,24","111,48",116,277,"31,15","435,02","1,4","50,42","68,48","55,14","33,92","56,11","58,85","7,67","54,16","51,99","3,98","2,35","0,5","4,65","1,5","14,57","-10,38","-9,65","51,23","0,07","-1,54","-0,31","-0,01","1,79","5,46","5,5","5,5","5,55","5,54","4,46","69,84","211,37","229,69","238,3","22,44","102,13","84,11","1,14","1,79","0,77","1,42","893,97","60,29","55,9","66,79","64,78","58,73","63,84","121,6","21,82",-2,"760,23","75,58","9,8","229,77","24,86"
04.01.20 17:00,"21,24","111,51",116,277,"31,15","434,98","1,4","50,42","68,46","54,66","34,11","56,21","58,87","6,31","53,81",52,"3,98","2,35","0,5","4,58","1,5","14,65","-10,33","-9,59","51,27","0,08","-1,71","-0,31","-0,01","1,79","5,44","5,48","5,48","5,57","5,57","4,39","69,81","211,54","229,86","238,28","22,25","102,04","84,05","1,04","1,79","0,77","1,42","895,16","60,3","55,46","66,96","64,91","58,72","64,06","120,93","21,88",-2,"759,93","77,41","8,63","224,02","24,72"
04.01.20 18:00,"21,24","111,62",116,277,"31,07","434,96","1,41","50,42","68,26","55,07","33,96","56,2","58,91","4,95","53,41","51,98","3,98","2,35","0,5","4,51","1,49","14,51","-10,35","-9,63","50,75","0,08","-1,58","-0,29","-0,01","1,79","5,46","5,48","5,48","5,54","5,49","4,48","69,69","211,34","229,47","238,26","22,08","101,72","84,21","1,06","1,79","0,77","1,42","896,83","60,37","55,52","66,89","64,88","58,6","63,8","120,09","21,95",-2,"759,82",79,8,"220,38","24,85"
04.01.20 19:00,"21,24","111,73",116,277,"31,2","435,06","1,41","50,41","68,25","55,06","33,7","56,17","58,84","3,61","53,15","52,02","3,98","2,35","0,5","4,45","1,49","14,38","-10,34","-9,61","50,11","0,08","-1,65","-0,32","-0,01","1,79","5,31","5,42","5,42","5,47","5,37","4,55","69,5","211,16","229,43","238,24","21,68","101,08","83,78","1,25","1,79","0,77","1,42","899,21","60,84","55,83","67,04","64,5","58,3","63,67","118,5","21,9",-2,"759,73","78,11",8,"225,18","24,82"
04.01.20 20:00,"21,24","111,84",116,277,"31,41","435,02","1,41","50,39","68,42","54,78","34,15","56,18","58,85","21,32","52,85",52,"3,98","2,35","0,5","4,4","1,49","14,46","-10,47","-9,76","49,43","0,08","-1,54","-0,32","-0,01","1,79","5,46","5,47","5,47","5,43","5,31","4,65","69,41","211,14","229,45","238,22","21,51","100,56","83,69","1,43","1,79","0,77","1,42","898,61","60,85","55,83","67,15","64,55","58,18","63,33","118,23","21,87",-2,"759,64",74,8,"224,99","24,95"
